Feeder,Inventory,Blackout_count,Age,City,Inventory_Blackout_count,Inventory_Blackout_mean,Diff,Customer_count,Duration
TDT131-D,TDT131,3,6,ANKARA,13,4.333333333,-1.333333333,11.33333333,2.878518518
TDT133-A,TDT133,4,7,ANKARA,6,2,2,27.25,0.727152778
TDT133-D,TDT133,1,7,ANKARA,6,2,-1,15,2.450555555
TDT133-E,TDT133,1,7,ANKARA,6,2,-1,18,1.456666666
TDT138-1,TDT138,1,8,ANKARA,5,1,0,13979,2.326944444
TDT138-3,TDT138,1,8,ANKARA,5,1,0,330,0.893611111
TDT138-4,TDT138,1,8,ANKARA,5,1,0,357,1.206388888
TDT138-B,TDT138,1,8,ANKARA,5,1,0,86,0.374722222
TDT138-H,TDT138,1,8,ANKARA,5,1,0,16,0.086111111
TDT143-3,TDT143,1,8,ANKARA,4,1.333333333,-0.333333333,575,0.028625
TDT143-A,TDT143,2,8,ANKARA,4,1.333333333,0.666666667,1,1.735277778
TDT143-G,TDT143,1,8,ANKARA,4,1.333333333,-0.333333333,57,1.003055555
TDT144-A,TDT144,1,8,ANKARA,1,1,0,297,3.888888888
TDV208-1,TDV208,1,8,ANKARA,1,1,0,413,1.333333333
TDV210-1,TDV210,1,8,ANKARA,3,1.5,-0.5,481,1.383333333
TDV210-3,TDV210,2,8,ANKARA,3,1.5,0.5,240,1.582083333
TDV215-3,TDV215,1,8,ANKARA,1,1,0,4,0.970555555
TDV222-A,TDV222,4,8,ANKARA,7,1.75,2.25,166,1.728888889
TDV222-K,TDV222,1,8,ANKARA,7,1.75,-0.75,16,0.244722222
TDV222-M,TDV222,1,8,ANKARA,7,1.75,-0.75,20,2.067777777
TDV222-N,TDV222,1,8,ANKARA,7,1.75,-0.75,1,2.459444444
TDV223-E,TDV223,1,8,ANKARA,6,1.2,-0.2,4,1.295833333
TDV223-G,TDV223,1,8,ANKARA,6,1.2,-0.2,220,1.456111111
TDV223-J,TDV223,1,8,ANKARA,6,1.2,-0.2,220,2.389722222
TDV223-K,TDV223,1,8,ANKARA,6,1.2,-0.2,220,3.274444444
TDV223-N,TDV223,2,8,ANKARA,6,1.2,0.8,220,4.035416666
TDV224-B,TDV224,1,8,ANKARA,4,1.333333333,-0.333333333,4,1.252777777
TDV224-C,TDV224,1,8,ANKARA,4,1.333333333,-0.333333333,4,0.099722222
TDV224-L,TDV224,2,8,ANKARA,4,1.333333333,0.666666667,220,1.597361111
TDV225-3,TDV225,2,8,ANKARA,2,2,0,935.5,1.506805555
TDV226-1,TDV226,2,8,ANKARA,8,1.333333333,0.666666667,1573.5,0.139027777
TDV226-2,TDV226,1,8,ANKARA,8,1.333333333,-0.333333333,2099,0.968055555
TDV226-3,TDV226,1,8,ANKARA,8,1.333333333,-0.333333333,524,1.833055555
TDV226-B,TDV226,1,8,ANKARA,8,1.333333333,-0.333333333,137,8.521111111
TDV226-G,TDV226,1,8,ANKARA,8,1.333333333,-0.333333333,4,1.326944444
TDV226-H,TDV226,2,8,ANKARA,8,1.333333333,0.666666667,45,1.140416667
TDV227-1,TDV227,2,20,ANKARA,5,1.25,0.75,3541.5,2.509305555
TDV227-C,TDV227,1,20,ANKARA,5,1.25,-0.25,106,2.5025
TDV227-E,TDV227,1,20,ANKARA,5,1.25,-0.25,96,0.401944444
TDV227-F,TDV227,1,20,ANKARA,5,1.25,-0.25,175,2.042777777
TDV228-1,TDV228,1,8,ANKARA,6,1.2,-0.2,3643,0.066666666
TDV228-2,TDV228,2,8,ANKARA,6,1.2,0.8,2272.5,3.4606125
TDV228-3,TDV228,1,8,ANKARA,6,1.2,-0.2,1007,7.407777777
TDV228-C,TDV228,1,8,ANKARA,6,1.2,-0.2,293,0.697222222
TDV228-D,TDV228,1,8,ANKARA,6,1.2,-0.2,245,2.4675
TDV229-A,TDV229,4,24,ANKARA,7,1.75,2.25,16,2.094861111
TDV229-C,TDV229,1,24,ANKARA,7,1.75,-0.75,111,0.228055555
TDV229-H,TDV229,1,24,ANKARA,7,1.75,-0.75,60,6.501111111
TDV229-I,TDV229,1,24,ANKARA,7,1.75,-0.75,112,2.029444444
TDV230-2,TDV230,1,8,ANKARA,2,1,0,2290,0.586944444
TDV230-B,TDV230,1,8,ANKARA,2,1,0,121,6.527777777
TDV231-D,TDV231,1,8,ANKARA,1,1,0,91,0.942777777
TDV232-1,TDV232,1,8,ANKARA,1,1,0,789,0.028522222
TDV251-3,TDV251,1,8,ANKARA,4,1.333333333,-0.333333333,832,0.706944444
TDV251-A,TDV251,2,8,ANKARA,4,1.333333333,0.666666667,80,2.864722222
TDV251-E,TDV251,1,8,ANKARA,4,1.333333333,-0.333333333,108,0.282222222
TDV252-C,TDV252,1,8,ANKARA,1,1,0,58,2.339722222
TDV253-A,TDV253,1,8,ANKARA,2,1,0,75,0.431388888
TDV253-E,TDV253,1,8,ANKARA,2,1,0,60,0.148333333
TDV254-1,TDV254,1,8,ANKARA,13,1.181818182,-0.181818182,3645,0.711111111
TDV254-2,TDV254,1,8,ANKARA,13,1.181818182,-0.181818182,1189,1.301944444
TDV254-3,TDV254,2,8,ANKARA,13,1.181818182,0.818181818,1071,1.874583333
TDV254-B,TDV254,2,8,ANKARA,13,1.181818182,0.818181818,78,2.287083333
TDV254-C,TDV254,1,8,ANKARA,13,1.181818182,-0.181818182,109,3.470555555
TDV254-D,TDV254,1,8,ANKARA,13,1.181818182,-0.181818182,129,2.243333333
TDV254-E,TDV254,1,8,ANKARA,13,1.181818182,-0.181818182,111,4.707222222
TDV254-H,TDV254,1,8,ANKARA,13,1.181818182,-0.181818182,104,0.209166666
TDV254-I,TDV254,1,8,ANKARA,13,1.181818182,-0.181818182,42,3.289166666
TDV254-K,TDV254,1,8,ANKARA,13,1.181818182,-0.181818182,1,0.109166666
TDV254-L,TDV254,1,8,ANKARA,13,1.181818182,-0.181818182,163,0.176111111
TDV257-3,TDV257,1,8,ANKARA,7,1.4,-0.4,1788,0.4675
TDV257-B,TDV257,1,8,ANKARA,7,1.4,-0.4,189,0.475
TDV257-H,TDV257,2,8,ANKARA,7,1.4,0.6,121,0.66375
TDV257-J,TDV257,1,8,ANKARA,7,1.4,-0.4,145,6.328055555
TDV257-K,TDV257,2,8,ANKARA,7,1.4,0.6,130,1.866111111
TDV259-F,TDV259,1,8,ANKARA,3,1,0,48,0.535833333
TDV259-M,TDV259,1,8,ANKARA,3,1,0,48,1.535833333
TDV259-O,TDV259,1,8,ANKARA,3,1,0,66,0.668333333
TDV260-3,TDV260,2,8,ANKARA,4,1.333333333,0.666666667,1604,0.381944444
TDV260-E,TDV260,1,8,ANKARA,4,1.333333333,-0.333333333,97,2.322777777
TDV260-H,TDV260,1,8,ANKARA,4,1.333333333,-0.333333333,170,0.978055555
TDV261-C,TDV261,2,8,ANKARA,8,1.142857143,0.857142857,82.5,3.681388888
TDV261-D,TDV261,1,8,ANKARA,8,1.142857143,-0.142857143,77,1.101666666
TDV261-E,TDV261,1,8,ANKARA,8,1.142857143,-0.142857143,110,0.917222222
TDV261-F,TDV261,1,8,ANKARA,8,1.142857143,-0.142857143,122,1.014722222
TDV261-K,TDV261,1,8,ANKARA,8,1.142857143,-0.142857143,41,0.499444444
TDV261-L,TDV261,1,8,ANKARA,8,1.142857143,-0.142857143,207,1.977777777
TDV261-M,TDV261,1,8,ANKARA,8,1.142857143,-0.142857143,58,2.400555555
TDV262-C,TDV262,1,8,ANKARA,9,1.125,-0.125,56,2.185
TDV262-D,TDV262,1,8,ANKARA,9,1.125,-0.125,94,1.732777777
TDV262-E,TDV262,1,8,ANKARA,9,1.125,-0.125,63,0.378611111
TDV262-F,TDV262,1,8,ANKARA,9,1.125,-0.125,24,1.026944444
TDV262-J,TDV262,2,8,ANKARA,9,1.125,0.875,39.5,4.101527778
TDV262-K,TDV262,1,8,ANKARA,9,1.125,-0.125,19,1.046666666
TDV262-L,TDV262,1,8,ANKARA,9,1.125,-0.125,214,2.101944444
TDV262-M,TDV262,1,8,ANKARA,9,1.125,-0.125,113,3.558055555
TDV263-3,TDV263,1,8,ANKARA,1,1,0,533,0.328055555
TDV265-1,TDV265,1,8,ANKARA,9,2.25,-1.25,53,3.3325
TDV265-3,TDV265,4,8,ANKARA,9,2.25,1.75,144.75,0.884097222
TDV265-4,TDV265,1,8,ANKARA,9,2.25,-1.25,233,4.263611111
TDV265-H,TDV265,3,8,ANKARA,9,2.25,0.75,91,0.748055555
TDV266-B,TDV266,1,8,ANKARA,4,1.333333333,-0.333333333,7,1.120833333
TDV266-C,TDV266,2,8,ANKARA,4,1.333333333,0.666666667,69,1.356527778
TDV266-E,TDV266,1,8,ANKARA,4,1.333333333,-0.333333333,1,1.808333333
TDV267-2,TDV267,1,8,ANKARA,4,2,-1,4116,0.71
TDV267-3,TDV267,3,8,ANKARA,4,2,1,986,0.657314814
TDV272-1,TDV272,1,8,KARABÜK,4,1.333333333,-0.333333333,5420,0.03
TDV272-3,TDV272,2,8,KARABÜK,4,1.333333333,0.666666667,1086,0.248333333
TDV272-4,TDV272,1,8,KARABÜK,4,1.333333333,-0.333333333,738,0.261666666
TDV273-1,TDV273,1,8,KARABÜK,15,3,-2,3192,0.055277777
TDV273-2,TDV273,3,8,KARABÜK,15,3,0,1445.333333,0.553611111
TDV273-A,TDV273,1,8,KARABÜK,15,3,-2,268,0.395277777
TDV273-B,TDV273,6,8,KARABÜK,15,3,3,157,1.141018518
TDV273-C,TDV273,4,8,KARABÜK,15,3,1,86.75,0.939722222
TDV274-C,TDV274,1,8,BARTIN,1,1,0,2,0.923333333
TDV275-1,TDV275,3,8,KARABÜK,17,4.25,-1.25,169.6666667,0.171666666
TDV275-4,TDV275,6,8,KARABÜK,17,4.25,1.75,134,1.506388889
TDV275-B,TDV275,6,8,KARABÜK,17,4.25,1.75,143.3333333,0.486481481
TDV275-C,TDV275,2,8,KARABÜK,17,4.25,-2.25,19,2.308194444
TDV277-A,TDV277,4,7,KARABÜK,10,2.5,1.5,34.75,0.736944444
TDV277-B,TDV277,2,7,KARABÜK,10,2.5,-0.5,13,2.234722222
TDV277-C,TDV277,3,7,KARABÜK,10,2.5,0.5,13.33333333,0.436759259
TDV277-D,TDV277,1,7,KARABÜK,10,2.5,-1.5,5,2.539444444
TDV278-A,TDV278,2,7,KARABÜK,9,4.5,-2.5,38,1.227638888
TDV278-B,TDV278,7,7,KARABÜK,9,4.5,2.5,15.71428571,2.030595238
TDV281-A,TDV281,3,7,KARABÜK,3,3,0,1.666666667,3.016018518
TDV282-A,TDV282,1,7,KARABÜK,1,1,0,16,0.580277777
TDV283-A,TDV283,1,7,KARABÜK,2,1,0,40,1.570277777
TDV283-C,TDV283,1,7,KARABÜK,2,1,0,8,1.01
TDV284-A,TDV284,1,7,KARABÜK,3,1,0,45,0.533611111
TDV284-B,TDV284,1,7,KARABÜK,3,1,0,10,1.176111111
TDV284-C,TDV284,1,7,KARABÜK,3,1,0,7,0.816666666
TDV285-3,TDV285,1,8,KARABÜK,3,1.5,-0.5,455,0.0275
TDV285-C,TDV285,2,8,KARABÜK,3,1.5,0.5,116,1.632638889
TDV286-1,TDV286,1,8,KARABÜK,2,1,0,371,1.279444444
TDV286-2,TDV286,1,8,KARABÜK,2,1,0,711,0.131666666
TDV287-3,TDV287,3,8,KARABÜK,9,2.25,0.75,409,0.034351852
TDV287-4,TDV287,2,8,KARABÜK,9,2.25,-0.25,599.5,0.613472222
TDV287-5,TDV287,2,8,KARABÜK,9,2.25,-0.25,570,0.073472222
TDV287-D,TDV287,2,8,KARABÜK,9,2.25,-0.25,129.5,2.414027778
TDV288-1,TDV288,1,8,KARABÜK,3,1,0,991,0.433055555
TDV288-D,TDV288,1,8,KARABÜK,3,1,0,51,3.648888888
TDV288-E,TDV288,1,8,KARABÜK,3,1,0,70,1.226388888
TDV289-1,TDV289,2,8,KARABÜK,3,1.5,0.5,391,0.188611111
TDV289-C,TDV289,1,8,KARABÜK,3,1.5,-0.5,92,0.4475
TDV290-A,TDV290,2,8,KARABÜK,2,2,0,170.5,1.891666666
TDV394-E,TDV394,12,8,ANKARA,23,4.6,7.4,132.75,1.484976851
TDV394-F,TDV394,2,8,ANKARA,23,4.6,-2.6,32,0.984444444
TDV394-G,TDV394,1,8,ANKARA,23,4.6,-3.6,28,0.332777777
TDV394-H,TDV394,6,8,ANKARA,23,4.6,1.4,102.8333333,0.600509259
TDV394-I,TDV394,2,8,ANKARA,23,4.6,-2.6,97.5,0.344305555
TDV468-A,TDV468,1,8,ANKARA,12,1.333333333,-0.333333333,44,0.254444444
TDV468-B,TDV468,2,8,ANKARA,12,1.333333333,0.666666667,77,0.673333333
TDV468-C,TDV468,1,8,ANKARA,12,1.333333333,-0.333333333,120,2.686666666
TDV468-D,TDV468,1,8,ANKARA,12,1.333333333,-0.333333333,15,1.569444444
TDV468-G,TDV468,1,8,ANKARA,12,1.333333333,-0.333333333,65,2.1325
TDV468-H,TDV468,1,8,ANKARA,12,1.333333333,-0.333333333,46,1.716666666
TDV468-I,TDV468,1,8,ANKARA,12,1.333333333,-0.333333333,108,0.598888888
TDV468-J,TDV468,2,8,ANKARA,12,1.333333333,0.666666667,100.5,3.410555555
TDV468-L,TDV468,2,8,ANKARA,12,1.333333333,0.666666667,133,0.377083333
TDV469-C,TDV469,1,8,ANKARA,6,1,0,120,0.331666666
TDV469-D,TDV469,1,8,ANKARA,6,1,0,102,1.540277777
TDV469-E,TDV469,1,8,ANKARA,6,1,0,85,0.223611111
TDV469-H,TDV469,1,8,ANKARA,6,1,0,57,0.433333333
TDV469-L,TDV469,1,8,ANKARA,6,1,0,83,0.621388888
TDV469-M,TDV469,1,8,ANKARA,6,1,0,94,0.913888888
TDV470-1,TDV470,1,8,ANKARA,9,1.285714286,-0.285714286,7472,4.238888888
TDV470-2,TDV470,1,8,ANKARA,9,1.285714286,-0.285714286,6165,0.020833333
TDV470-3,TDV470,1,8,ANKARA,9,1.285714286,-0.285714286,935,0.512777777
TDV470-C,TDV470,3,8,ANKARA,9,1.285714286,1.714285714,146,1.367777777
TDV470-D,TDV470,1,8,ANKARA,9,1.285714286,-0.285714286,205,1.269166666
TDV470-F,TDV470,1,8,ANKARA,9,1.285714286,-0.285714286,62,3.8475
TDV470-J,TDV470,1,8,ANKARA,9,1.285714286,-0.285714286,138,2.67
TDV471-3,TDV471,1,8,ANKARA,1,1,0,581,0.401944444
TDV472-3,TDV472,1,8,ANKARA,5,1.25,-0.25,968,2.335833333
TDV472-C,TDV472,2,8,ANKARA,5,1.25,0.75,32,1.818194444
TDV472-D,TDV472,1,8,ANKARA,5,1.25,-0.25,25,0.120555555
TDV472-H,TDV472,1,8,ANKARA,5,1.25,-0.25,52,0.241666666
TDV475-A,TDV475,7,7,ANKARA,26,6.5,0.5,90.85714286,2.278968253
TDV475-B,TDV475,2,7,ANKARA,26,6.5,-4.5,31,2.877083333
TDV475-C,TDV475,10,7,ANKARA,26,6.5,3.5,67.2,2.020527777
TDV475-D,TDV475,7,7,ANKARA,26,6.5,0.5,85,0.898373016
TDV476-D,TDV476,4,8,ANKARA,26,5.2,-1.2,64.75,0.681458333
TDV476-E,TDV476,8,8,ANKARA,26,5.2,2.8,133.625,1.538402777
TDV476-G,TDV476,6,8,ANKARA,26,5.2,0.8,187.3333333,2.674351851
TDV476-I,TDV476,1,8,ANKARA,26,5.2,-4.2,54,1.043055555
TDV476-J,TDV476,7,8,ANKARA,26,5.2,1.8,156.1428571,2.608531745
TDV477-1,TDV477,3,8,ANKARA,31,5.166666667,-2.166666667,474,6.365277777
TDV477-2,TDV477,1,8,ANKARA,31,5.166666667,-4.166666667,1124,0.6625
TDV477-3,TDV477,2,8,ANKARA,31,5.166666667,-3.166666667,523,1.201388889
TDV477-C,TDV477,10,8,ANKARA,31,5.166666667,4.833333333,66,2.518361111
TDV477-D,TDV477,6,8,ANKARA,31,5.166666667,0.833333333,208,4.133703703
TDV477-E,TDV477,9,8,ANKARA,31,5.166666667,3.833333333,277.6666667,2.079290123
TDV478-1,TDV478,1,8,ANKARA,27,4.5,-3.5,415,4.980555555
TDV478-2,TDV478,6,8,ANKARA,27,4.5,1.5,693.3333333,2.494722222
TDV478-3,TDV478,1,8,ANKARA,27,4.5,-3.5,3776,0.114166666
TDV478-4,TDV478,2,8,ANKARA,27,4.5,-2.5,357,1.724305555
TDV478-F,TDV478,11,8,ANKARA,27,4.5,6.5,177.4545455,1.587323232
TDV478-I,TDV478,6,8,ANKARA,27,4.5,1.5,75.5,2.939537037
TDV480-1,TDV480,1,8,ANKARA,39,6.5,-5.5,3026,2.82
TDV480-3,TDV480,27,8,ANKARA,39,6.5,20.5,163.3703704,2.369310699
TDV480-4,TDV480,2,8,ANKARA,39,6.5,-4.5,99,0.0575
TDV480-A,TDV480,2,8,ANKARA,39,6.5,-4.5,46,1.375277777
TDV480-F,TDV480,2,8,ANKARA,39,6.5,-4.5,34,0.588194444
TDV480-G,TDV480,5,8,ANKARA,39,6.5,-1.5,17.8,3.156111111
TDV482-2,TDV482,16,8,ANKARA,53,6.625,9.375,680.1875,1.343107638
TDV482-3,TDV482,11,8,ANKARA,53,6.625,4.375,217.7272727,1.006396944
TDV482-4,TDV482,12,8,ANKARA,53,6.625,5.375,537.75,0.887037037
TDV482-5,TDV482,3,8,ANKARA,53,6.625,-3.625,52.33333333,1.91074074
TDV482-C,TDV482,1,8,ANKARA,53,6.625,-5.625,1,2.979444444
TDV482-D,TDV482,5,8,ANKARA,53,6.625,-1.625,1,1.204055555
TDV482-H,TDV482,3,8,ANKARA,53,6.625,-3.625,36,1.472129629
TDV482-I,TDV482,2,8,ANKARA,53,6.625,-4.625,13.5,2.946527777
TDV485-1,TDV485,1,8,KASTAMONU,8,2,-1,421,5.731666666
TDV485-2,TDV485,3,8,KASTAMONU,8,2,1,766,0.857222222
TDV485-4,TDV485,3,8,KASTAMONU,8,2,1,470.3333333,0.356203703
TDV485-E,TDV485,1,8,KASTAMONU,8,2,-1,44,0.143333333
TDV486-A,TDV486,5,8,KASTAMONU,8,4,1,24.6,1.135444444
TDV486-C,TDV486,3,8,KASTAMONU,8,4,-1,27,0.984629629
TDV487-A,TDV487,6,40,KASTAMONU,8,4,2,17,0.828703703
TDV487-B,TDV487,2,40,KASTAMONU,8,4,-2,16,1.235416666
TDV488-A,TDV488,1,8,KASTAMONU,1,1,0,13,5.215833333
TDV489-A,TDV489,16,17,KASTAMONU,18,6,10,115.6875,1.849357639
TDV489-B,TDV489,1,17,KASTAMONU,18,6,-5,43,0.667777777
TDV489-C,TDV489,1,17,KASTAMONU,18,6,-5,69,2.480555555
TDV490-A,TDV490,7,8,KASTAMONU,7,7,0,24.28571429,1.997023809
TDV491-A,TDV491,2,8,KASTAMONU,4,2,0,26.5,0.723888889
TDV491-B,TDV491,2,8,KASTAMONU,4,2,0,18,3.460833333
TDV492-1,TDV492,1,8,KASTAMONU,21,7,-6,857,2.818333333
TDV492-2,TDV492,19,8,KASTAMONU,21,7,12,580.8947368,1.366535087
TDV492-3,TDV492,1,8,KASTAMONU,21,7,-6,35,0.210833333
TDV493-C,TDV493,2,8,KASTAMONU,5,2.5,-0.5,69.5,1.304166666
TDV493-F,TDV493,3,8,KASTAMONU,5,2.5,0.5,3.333333333,1.29824074
TDV534-A,TDV534,9,8,ZONGULDAK,11,5.5,3.5,109.5555556,1.449475308
TDV534-E,TDV534,2,8,ZONGULDAK,11,5.5,-3.5,36,2.226111111
TDV535-A,TDV535,4,8,ZONGULDAK,7,3.5,0.5,71.5,0.680138889
TDV535-D,TDV535,3,8,ZONGULDAK,7,3.5,-0.5,37.33333333,1.672407407
TDV536-1,TDV536,1,8,ZONGULDAK,11,2.2,-1.2,232,0.918888888
TDV536-2,TDV536,3,8,ZONGULDAK,11,2.2,0.8,5742.666667,1.914537037
TDV536-3,TDV536,4,8,ZONGULDAK,11,2.2,1.8,11611,0.283958333
TDV536-4,TDV536,2,8,ZONGULDAK,11,2.2,-0.2,3932.5,1.258472222
TDV536-G,TDV536,1,8,ZONGULDAK,11,2.2,-1.2,1,0.803055555
TDV537-4,TDV537,2,8,ZONGULDAK,3,1.5,0.5,1424.5,0.24125
TDV537-F,TDV537,1,8,ZONGULDAK,3,1.5,-0.5,57,0.686388888
TDV538-1,TDV538,1,8,ZONGULDAK,7,1.166666667,-0.166666667,312,0.080277777
TDV538-3,TDV538,2,8,ZONGULDAK,7,1.166666667,0.833333333,85,0.187361111
TDV538-B,TDV538,1,8,ZONGULDAK,7,1.166666667,-0.166666667,2,1.262222222
TDV538-C,TDV538,1,8,ZONGULDAK,7,1.166666667,-0.166666667,7,0.559722222
TDV538-D,TDV538,1,8,ZONGULDAK,7,1.166666667,-0.166666667,2,4.028611111
TDV538-E,TDV538,1,8,ZONGULDAK,7,1.166666667,-0.166666667,105,2.548888888
TDV539-2,TDV539,1,8,ZONGULDAK,3,1.5,-0.5,7304,0.0275
TDV539-3,TDV539,2,8,ZONGULDAK,3,1.5,0.5,4698,0.145416667
TDV540-1,TDV540,1,8,ZONGULDAK,22,2.2,-1.2,1161,8.980833333
TDV540-2,TDV540,1,8,ZONGULDAK,22,2.2,-1.2,3078,0.604166666
TDV540-3,TDV540,2,8,ZONGULDAK,22,2.2,-0.2,5385,0.116111111
TDV540-4,TDV540,5,8,ZONGULDAK,22,2.2,2.8,823.6,1.526333333
TDV540-A,TDV540,7,8,ZONGULDAK,22,2.2,4.8,265.2857143,1.687023809
TDV540-B,TDV540,1,8,ZONGULDAK,22,2.2,-1.2,55,1.180555555
TDV540-C,TDV540,1,8,ZONGULDAK,22,2.2,-1.2,35,0.983888888
TDV540-D,TDV540,1,8,ZONGULDAK,22,2.2,-1.2,18,0.716666666
TDV540-E,TDV540,1,8,ZONGULDAK,22,2.2,-1.2,13,0.348333333
TDV540-H,TDV540,2,8,ZONGULDAK,22,2.2,-0.2,108,4.815277778
TDV541-1,TDV541,2,8,ZONGULDAK,6,2,0,755,1.3175
TDV541-2,TDV541,2,8,ZONGULDAK,6,2,0,601.5,4.368194444
TDV541-3,TDV541,2,8,ZONGULDAK,6,2,0,828,2.6
TDV543-1,TDV543,2,8,ZONGULDAK,21,3.5,-1.5,869.5,0.092222222
TDV543-2,TDV543,4,8,ZONGULDAK,21,3.5,0.5,749.5,0.879652777
TDV543-3,TDV543,6,8,ZONGULDAK,21,3.5,2.5,1254.166667,0.053611111
TDV543-4,TDV543,3,8,ZONGULDAK,21,3.5,-0.5,258,0.884074073
TDV543-D,TDV543,2,8,ZONGULDAK,21,3.5,-1.5,129,0.972916667
TDV543-E,TDV543,4,8,ZONGULDAK,21,3.5,0.5,145.75,1.107777777
TDV546-1,TDV546,3,8,ZONGULDAK,9,1.8,1.2,7197.333333,1.065185185
TDV546-3,TDV546,1,8,ZONGULDAK,9,1.8,-0.8,2660,4.254166666
TDV546-4,TDV546,2,8,ZONGULDAK,9,1.8,0.2,420.5,3.276666666
TDV546-5,TDV546,1,8,ZONGULDAK,9,1.8,-0.8,535,1.175277777
TDV546-D,TDV546,2,8,ZONGULDAK,9,1.8,0.2,211,0.596388888
TDV547-1,TDV547,6,8,ZONGULDAK,26,6.5,-0.5,5659.5,0.217407407
TDV547-2,TDV547,1,8,ZONGULDAK,26,6.5,-5.5,591,0.086306388
TDV547-3,TDV547,1,8,ZONGULDAK,26,6.5,-5.5,2284,0.225555555
TDV547-4,TDV547,18,8,ZONGULDAK,26,6.5,11.5,841.8333333,1.758333333
TDV548-2,TDV548,1,8,ZONGULDAK,19,3.8,-2.8,2007,1.318611111
TDV548-A,TDV548,7,8,ZONGULDAK,19,3.8,3.2,84.28571429,0.616547619
TDV548-C,TDV548,6,8,ZONGULDAK,19,3.8,2.2,148.3333333,2.065277777
TDV548-E,TDV548,2,8,ZONGULDAK,19,3.8,-1.8,138,0.863888889
TDV548-F,TDV548,3,8,ZONGULDAK,19,3.8,-0.8,297.6666667,0.827314815
TDV549-1,TDV549,1,8,ZONGULDAK,4,2,-1,1863,5.423611111
TDV549-3,TDV549,3,8,ZONGULDAK,4,2,1,2780.333333,0.313611111
TDV550-2,TDV550,1,8,ZONGULDAK,18,2,-1,814,1.4075
TDV550-3,TDV550,1,8,ZONGULDAK,18,2,-1,3599,0.138611111
TDV550-4,TDV550,1,8,ZONGULDAK,18,2,-1,924,0.023611111
TDV550-A,TDV550,2,8,ZONGULDAK,18,2,0,194.5,0.423472222
TDV550-C,TDV550,5,8,ZONGULDAK,18,2,3,140.8,1.743444444
TDV550-D,TDV550,1,8,ZONGULDAK,18,2,-1,237,0.756944444
TDV550-E,TDV550,1,8,ZONGULDAK,18,2,-1,97,1.264444444
TDV550-F,TDV550,5,8,ZONGULDAK,18,2,3,130.2,2.127722222
TDV550-I,TDV550,1,8,ZONGULDAK,18,2,-1,64,0.942777777
TDV554-3,TDV554,2,8,ZONGULDAK,2,2,0,1,0.321666666
TDV555-1,TDV555,4,8,ZONGULDAK,24,4,0,651.75,4.479652777
TDV555-2,TDV555,13,8,ZONGULDAK,24,4,9,454.9230769,5.83852564
TDV555-C,TDV555,1,8,ZONGULDAK,24,4,-3,1,3.299444444
TDV555-D,TDV555,2,8,ZONGULDAK,24,4,-2,13.5,0.66875
TDV555-E,TDV555,1,8,ZONGULDAK,24,4,-3,165,2.400277777
TDV555-I,TDV555,3,8,ZONGULDAK,24,4,-1,1,2.567777777
TDV556-1,TDV556,3,8,ZONGULDAK,14,4.666666667,-1.666666667,512.3333333,4.549074074
TDV556-3,TDV556,1,8,ZONGULDAK,14,4.666666667,-3.666666667,1,0.050555555
TDV556-4,TDV556,10,8,ZONGULDAK,14,4.666666667,5.333333333,174.1,3.810444444
TDV557-1,TDV557,1,8,ZONGULDAK,6,2,-1,1050,0.355277777
TDV557-2,TDV557,4,8,ZONGULDAK,6,2,2,631.5,7.399722222
TDV557-3,TDV557,1,8,ZONGULDAK,6,2,-1,231,2.351666666
TDV558-2,TDV558,1,8,ZONGULDAK,8,1.333333333,-0.333333333,109,0.839444444
TDV558-F,TDV558,1,8,ZONGULDAK,8,1.333333333,-0.333333333,1,0.351944444
TDV558-H,TDV558,3,8,ZONGULDAK,8,1.333333333,1.666666667,33.66666667,3.101388889
TDV558-J,TDV558,1,8,ZONGULDAK,8,1.333333333,-0.333333333,128,0.814722222
TDV558-K,TDV558,1,8,ZONGULDAK,8,1.333333333,-0.333333333,15,13.52916667
TDV558-L,TDV558,1,8,ZONGULDAK,8,1.333333333,-0.333333333,107,8.938888888
TDV559-1,TDV559,1,8,ZONGULDAK,10,2,-1,1842,0.130277777
TDV559-2,TDV559,1,8,ZONGULDAK,10,2,-1,1195,0.4525
TDV559-3,TDV559,1,8,ZONGULDAK,10,2,-1,80,0.551944444
TDV559-A,TDV559,2,8,ZONGULDAK,10,2,0,10,1.00625
TDV559-B,TDV559,5,8,ZONGULDAK,10,2,3,78.2,1.579611111
TDV560-A,TDV560,2,8,ZONGULDAK,18,4.5,-2.5,245,1.985277778
TDV560-B,TDV560,6,8,ZONGULDAK,18,4.5,1.5,198.1666667,2.017592592
TDV560-C,TDV560,9,8,ZONGULDAK,18,4.5,4.5,281.6666667,2.470802469
TDV560-D,TDV560,1,8,ZONGULDAK,18,4.5,-3.5,22,1.001111111
TDV561-A,TDV561,9,7,ZONGULDAK,13,4.333333333,4.666666667,64.11111111,1.672932098
TDV561-B,TDV561,3,7,ZONGULDAK,13,4.333333333,-1.333333333,33.33333333,2.463703703
TDV561-C,TDV561,1,7,ZONGULDAK,13,4.333333333,-3.333333333,6,1.2175
TDV562-A,TDV562,2,7,ZONGULDAK,4,1.333333333,0.666666667,32.5,1.838333333
TDV562-B,TDV562,1,7,ZONGULDAK,4,1.333333333,-0.333333333,13,2.336666666
